,Universidad,Facultad,Título,Tipo de Título,Duración,Condiciones de Ingreso,Domicilio,Teléfono,Web,Mail,Disciplina,Provincia,Ámbito
674,Universidad Nacional de San Juan,"Facultad de Arquitectura, Urbanismo y Diseño",Diseñador Industrial,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. José I. de la Roza y Meglioli S/N - San Juan - San Juan ,(00264) 4232395,http://www.unsj.edu.ar/ ,dcyere@unsj.edu.ar - dgcc@unsj.edu.ar,Arquitectura y Diseño,San Juan,Público
675,Universidad Nacional de San Martín,Instituto de Arquitectura y Urbanismo,Arquitecto,Grado,11 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 de Mayo 1405 - Barrio Gral. San Martin - Buenos Aires ,(0011) 40061500,www.unsa.edu.ar ,arquitectura@unsam.edu.ar,Arquitectura y Diseño,Buenos Aires,Público
676,Universidad Nacional de Tucumán,Facultad de Arquitectura y Urbanismo,Arquitecto,Grado,6 Años,Asistencia a Curso de Ingreso o Nivelación,Av. Roca 1800 - San Miguel De Tucuman - Tucumán ,(00381) 4364141,www.herrera.unt.edu.ar/fauunt/ ,info@unt.edu.ar,Arquitectura y Diseño,Tucumán,Público
677,Universidad Nacional de Tucumán,Facultad de Artes,Diseñador de Interiores y Equipamiento,Técnico Instrumental,3 Años,Ingreso Directo,Bolivar 700 - San Miguel De Tucuman - Tucumán ,(00381) 4244394,www.unt.edu.ar/fartes ,info@unt.edu.ar,Arquitectura y Diseño,Tucumán,Público
678,Universidad Nacional de Tucumán,Facultad de Ciencias Exactas y Tecnología,Diseñador de Iluminación,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Independencia 1800 - San Miguel De Tucuman - Tucumán ,(00381) 4363004,www.herrera.unt.edu.ar/facet ,info@unt.edu.ar,Arquitectura y Diseño,Tucumán,Público
679,Universidad Nacional de Villa María,Instituto Académico Pedagógico de Ciencias Humanas,Licenciado en Diseño y Producción Audiovisual,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Arturo Jauretche 1555 - Villa María - Córdoba ,(00353) 4539110,http://www.unvm.edu.ar ,informes@unvm.edu.ar,Arquitectura y Diseño,Córodoba,Público
680,Universidad Provincial de Córdoba,Facultad de Arte y Diseño,Licenciado/a en Diseño - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,3 Cuatrimestres,Consulte con la Institución,Av. Ricchieri 1955 - Córdoba - Córdoba ,(00351) 4430362,http://www.upc.edu.ar/fad/ ,decanato.fad@upc.edu.ar,Arquitectura y Diseño,Córodoba,Público
681,Universidad Provincial de Córdoba,Facultad de Arte y Diseño,Técnico/a Universitario/a en Ebanistería,Otros Pregrados,3 Años,Consulte con la Institución,Av. Ricchieri 1955 - Córdoba - Córdoba ,(00351) 4430362,http://www.upc.edu.ar/fad/ ,decanato.fad@upc.edu.ar,Arquitectura y Diseño,Córodoba,Público
682,Universidad Provincial de Córdoba,Facultad de Arte y Diseño,Técnico/a Universitario/a en Escenografía,Otros Pregrados,3 Años,Consulte con la Institución,Av. Ricchieri 1955 - Córdoba - Córdoba ,(00351) 4430362,http://www.upc.edu.ar/fad/ ,decanato.fad@upc.edu.ar,Arquitectura y Diseño,Córodoba,Público
683,Universidad Provincial de Córdoba,Facultad de Arte y Diseño,Técnico/a Universitario/a en Iluminación de Espectáculos,Otros Pregrados,3 Años,Consulte con la Institución,Av. Ricchieri 1955 - Córdoba - Córdoba ,(00351) 4430362,http://www.upc.edu.ar/fad/ ,decanato.fad@upc.edu.ar,Arquitectura y Diseño,Córodoba,Público
684,Universidad Provincial del Sudoeste,Facultad de Desarrollo Local y Regional,Técnico Universitario en Emprendimientos del Diseño,Técnico Instrumental,2.5 Años,Ingreso Directo,San Martin 415 - Pigue - Buenos Aires ,(002923) 475693,www.upso.edu.ar ,info@upso.edu.ar,Arquitectura y Diseño,Buenos Aires,Público
685,Universidad Provincial del Sudoeste,Sede Académica Salliqueló,Técnico Universitario en Emprendimientos del Diseño,Técnico Instrumental,2.5 Años,Ingreso Directo,Inglaterra 35 - Salliquelo - Buenos Aires ,(002392) 15568584,www.upso.edu.ar ,info@upso.edu.ar,Arquitectura y Diseño,Buenos Aires,Público
686,Universidad Tecnológica Nacional,Facultad Regional Delta,Técnico Superior en Diseño Industrial,Técnico Instrumental,3 Años,Ingreso Directo,San Martín 1171 - Campana - Buenos Aires ,(003489) 420400,www.frd.utn.edu.ar ,prensa@frd.utn.edu.ar,Arquitectura y Diseño,Buenos Aires,Público
687,Universidad Tecnológica Nacional,Facultad Regional Rafaela,Técnico Superior en Diseño Industrial,Técnico Instrumental,3 Años,Ingreso Directo,Acuña 49 - Rafaela - Santa Fé ,(003492) 422880,www.frra.utn.edu.ar ,utnrafaela@frra.utn.edu.ar,Arquitectura y Diseño,Santa Fé,Público
688,Universidad Tecnológica Nacional,Facultad Regional Tucumán,Técnico Superior en Diseño Industrial,Técnico Instrumental,3 Años,Ingreso Directo,Rivadavia 1050 - San Miguel De Tucuman - Tucumán ,(00381) 4305872,www.frt.utn.edu.ar ,despacho@frt.utn.edu.ar,Arquitectura y Diseño,Tucumán,Público
689,Universidad Torcuato Di Tella,Escuela de Arquitectura y Estudios Urbanos,Arquitecto,Grado,5 Años,Exámen de Ingreso,Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 51697209,www.utdt.edu ,admisiones@utdt.edu,Arquitectura y Diseño,Ciudad Autonoma de Buenos Aires,Privado
690,Instituto Universitario Escuela Superior de Economía y Administración de Empresas,Sede Central,Licenciado en Curaduría y Gestión de Arte,Grado,4 Años,Exámen de Ingreso,Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 47727243,www.eseade.edu.ar ,info@eseade.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Privado
691,Instituto Universitario Nacional del Arte,Area Transdepartamental de Crítica del Arte,Licenciado en Crítica de las Artes,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bartolomé Mitre 1869 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(011) 43717160,http://www.criticadeartes.una.edu.ar ,criticadearte@una.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
692,Instituto Universitario Nacional del Arte,Area Transdepartamental de Crítica del Arte,Licenciado en Curaduría en Artes,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bartolomé Mitre 1869 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(011) 43717160,http://www.criticadeartes.una.edu.ar ,criticadearte@una.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
693,Instituto Universitario Nacional del Arte,Carreras de Folklore,Intérprete en Danzas Folklóricas y Tango,Título Intermedio,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48661675,http://folklore.iuna.edu.ar ,folklore@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
694,Instituto Universitario Nacional del Arte,Carreras de Folklore,Intérprete en Instrumentos Criollos,Título Intermedio,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48661675,http://folklore.iuna.edu.ar ,folklore@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
695,Instituto Universitario Nacional del Arte,Carreras de Folklore,Licenciado en Folklore Mención Culturas Tradicionales,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48661675,http://folklore.iuna.edu.ar ,folklore@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
696,Instituto Universitario Nacional del Arte,Carreras de Folklore,Licenciado en Folklore Mención Danzas Folklóricas y Tango,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48661675,http://folklore.iuna.edu.ar ,folklore@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
697,Instituto Universitario Nacional del Arte,Carreras de Folklore,Licenciado en Folklore Mención Instrumentos Criollos,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48661675,http://folklore.iuna.edu.ar ,folklore@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
698,Instituto Universitario Nacional del Arte,Carreras de Folklore,Licenciado en Folklore Mención Tango,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48661675,http://folklore.iuna.edu.ar ,folklore@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
699,Instituto Universitario Nacional del Arte,Carreras de Formación Docente,Profesor de Artes en Artes Visuales,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43621699,http://www.iuna.edu.ar/ ,formaciondocente@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
700,Instituto Universitario Nacional del Arte,Carreras de Formación Docente,Profesor de Artes en Artes Visuales Orientación Artes del Fuego,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43621699,http://www.iuna.edu.ar/ ,formaciondocente@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
701,Instituto Universitario Nacional del Arte,Carreras de Formación Docente,Profesor de Artes en Danza,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43621699,http://www.iuna.edu.ar/ ,formaciondocente@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
702,Instituto Universitario Nacional del Arte,Carreras de Formación Docente,Profesor de Artes en Danza Mención en Danzas Folklóricas y Tango,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43621699,http://www.iuna.edu.ar/ ,formaciondocente@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
703,Instituto Universitario Nacional del Arte,Carreras de Formación Docente,Profesor de Artes en Danza Mención en Expresión Corporal,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43621699,http://www.iuna.edu.ar/ ,formaciondocente@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
704,Instituto Universitario Nacional del Arte,Carreras de Formación Docente,Profesor de Artes en Folklore Mención Instrumentos Criollos,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43621699,http://www.iuna.edu.ar/ ,formaciondocente@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
705,Instituto Universitario Nacional del Arte,Carreras de Formación Docente,Profesor de Artes en Música,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43621699,http://www.iuna.edu.ar/ ,formaciondocente@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
706,Instituto Universitario Nacional del Arte,Carreras de Formación Docente,Profesor de Artes en Teatro,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43621699,http://www.iuna.edu.ar/ ,formaciondocente@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
707,Instituto Universitario Nacional del Arte,Departamento de Artes Audiovisuales,Licenciado en Artes Audiovisuales orientación Audiovisión,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rocamora 4141 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48644141,http://www.audiovisuales.iuna.edu.ar ,artesaudiovisuales@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
708,Instituto Universitario Nacional del Arte,Departamento de Artes Audiovisuales,Licenciado en Artes Audiovisuales Orientación Guión,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rocamora 4141 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48644141,http://www.audiovisuales.iuna.edu.ar ,artesaudiovisuales@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
709,Instituto Universitario Nacional del Arte,Departamento de Artes Audiovisuales,Licenciado en Artes Audiovisuales orientación Iluminación y Cámara,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rocamora 4141 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48644141,http://www.audiovisuales.iuna.edu.ar ,artesaudiovisuales@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
710,Instituto Universitario Nacional del Arte,Departamento de Artes Audiovisuales,Licenciado en Artes Audiovisuales orientación Montaje,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rocamora 4141 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48644141,http://www.audiovisuales.iuna.edu.ar ,artesaudiovisuales@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
711,Instituto Universitario Nacional del Arte,Departamento de Artes Audiovisuales,Licenciado en Artes Audiovisuales orientación Producción,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rocamora 4141 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48644141,http://www.audiovisuales.iuna.edu.ar ,artesaudiovisuales@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
712,Instituto Universitario Nacional del Arte,Departamento de Artes Audiovisuales,Licenciado en Artes Audiovisuales orientación Realización,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Rocamora 4141 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48644141,http://www.audiovisuales.iuna.edu.ar ,artesaudiovisuales@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
713,Instituto Universitario Nacional del Arte,Departamento de Artes del Movimiento Maria Ruanova,Intérprete de Danza,Título Intermedio,4 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Sanchez de Loria 443 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48662168,http://movimiento.iuna.edu.ar/ ,artesdelmovimiento@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
714,Instituto Universitario Nacional del Arte,Departamento de Artes Dramáticas Antonio Cunill Cabanellas,Licenciado en Actuación,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,French 3614 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48042352,http://dramaticas.iuna.edu.ar ,artesdramaticas@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
715,Instituto Universitario Nacional del Arte,Departamento de Artes Dramáticas Antonio Cunill Cabanellas,Licenciado en Dirección Escénica,Grado,8 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,French 3614 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48042352,http://dramaticas.iuna.edu.ar ,artesdramaticas@iuna.edu.ar,Artes,Ciudad Autonoma de Buenos Aires,Público
716,Instituto Universitario Nacional del Arte,Departamento de Artes Musicales y Sonoras Carlos Lopez Buchardo,Licenciado en Artes Musicales Orientación en Canto,Grado,10 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Avda Cordoba 2445 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49610161,www.artesmusicales.org ,departamento@artesmusicales.org,Artes,Ciudad Autonoma de Buenos Aires,Público
717,Instituto Universitario Nacional del Arte,Departamento de Artes Musicales y Sonoras Carlos Lopez Buchardo,Licenciado en Artes Musicales Orientación en Composición,Grado,10 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Avda Cordoba 2445 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49610161,www.artesmusicales.org ,departamento@artesmusicales.org,Artes,Ciudad Autonoma de Buenos Aires,Público
718,Instituto Universitario Nacional del Arte,Departamento de Artes Musicales y Sonoras Carlos Lopez Buchardo,Licenciado en Artes Musicales Orientación en Composición con Medios Electroacústicos,Grado,10 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Avda Cordoba 2445 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49610161,www.artesmusicales.org ,departamento@artesmusicales.org,Artes,Ciudad Autonoma de Buenos Aires,Público
719,Instituto Universitario Nacional del Arte,Departamento de Artes Musicales y Sonoras Carlos Lopez Buchardo,Licenciado en Artes Musicales Orientación en Dirección Coral,Grado,10 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Avda Cordoba 2445 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49610161,www.artesmusicales.org ,departamento@artesmusicales.org,Artes,Ciudad Autonoma de Buenos Aires,Público
720,Instituto Universitario Nacional del Arte,Departamento de Artes Musicales y Sonoras Carlos Lopez Buchardo,Licenciado en Artes Musicales Orientación en Dirección Orquestal,Grado,10 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Avda Cordoba 2445 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49610161,www.artesmusicales.org ,departamento@artesmusicales.org,Artes,Ciudad Autonoma de Buenos Aires,Público
721,Instituto Universitario Nacional del Arte,Departamento de Artes Musicales y Sonoras Carlos Lopez Buchardo,Licenciado en Artes Musicales Orientación en Instrumento,Grado,10 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Avda Cordoba 2445 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 49610161,www.artesmusicales.org ,departamento@artesmusicales.org,Artes,Ciudad Autonoma de Buenos Aires,Público
