Condiciones de Ingreso;Disciplina;Domicilio;Duración;Estrategica;Facultad;Mail;Provincia;Teléfono;Tipo de Título;Título;Universidad;Web;existe_1988;existe_2003;Ámbito
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Av. Las Heras 727 - Resistencia - Chaco ;5 Años;True;Facultad de Humanidades;Info@dch.unne.edu.ar;Chaco;(003722) 422257;Grado;Licenciado en Ciencias de la Información;Universidad Nacional del Nordeste;http://hum.unne.edu.ar/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;San Juan 434 - Corrientes - Corrientes ;5 Años;True;Facultad de Humanidades - Sede Corrientes;hostmast@unne.edu.ar;Corrientes;(003783) 427141;Grado;Licenciado en Comunicación Social;Universidad Nacional del Nordeste;http://hum.unne.edu.ar/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;San Juan 434 - Corrientes - Corrientes ;3 Años;False;Facultad de Humanidades - Sede Corrientes;hostmast@unne.edu.ar;Corrientes;(003783) 427141;Título Intermedio;Técnico en Periodismo;Universidad Nacional del Nordeste;http://hum.unne.edu.ar/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ;4 Años;True;Facultad de Ciencias Sociales;posmaster@ulzsoc.edu.ar.;Buenos Aires;(0011) 42825050;Grado;Licenciado en Comunicación Social - 4 años;Universidad Nacional de Lomas de Zamora;http://www.unlz.edu.ar/ ;True;True;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ;4 Años;False;Facultad de Ciencias Sociales;posmaster@ulzsoc.edu.ar.;Buenos Aires;(0011) 42825050;Grado;Licenciado en Periodismo - 4 años;Universidad Nacional de Lomas de Zamora;http://www.unlz.edu.ar/ ;True;True;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ;4 Años;False;Facultad de Ciencias Sociales;posmaster@ulzsoc.edu.ar.;Buenos Aires;(0011) 42825050;Grado;Licenciado en Publicidad - 4 años;Universidad Nacional de Lomas de Zamora;http://www.unlz.edu.ar/ ;True;True;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ;4 Años;True;Facultad de Ciencias Sociales;posmaster@ulzsoc.edu.ar.;Buenos Aires;(0011) 42825050;Grado;Profesor Universitario en Comunicación Social;Universidad Nacional de Lomas de Zamora;http://www.unlz.edu.ar/ ;True;True;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ;3 Años;False;Facultad de Ciencias Sociales;posmaster@ulzsoc.edu.ar.;Buenos Aires;(0011) 42825050;Título Intermedio;Técnico Universitario en Periodismo;Universidad Nacional de Lomas de Zamora;http://www.unlz.edu.ar/ ;True;True;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ;3 Años;False;Facultad de Ciencias Sociales;posmaster@ulzsoc.edu.ar.;Buenos Aires;(0011) 42825050;Título Intermedio;Técnico Universitario en Publicidad;Universidad Nacional de Lomas de Zamora;http://www.unlz.edu.ar/ ;True;True;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Juan XXIII y Ruta Provincial Nº 4 s/n - Lomas De Zamora - Buenos Aires ;4 Cuatrimestres;True;Facultad de Ingeniería;dgat.unlz@gmail.com;Buenos Aires;(0011) 42827880;Ciclo de Complementación Curricular;Licenciado en Gestión de la Información - Ciclo de Complementación Curricular;Universidad Nacional de Lomas de Zamora;http://www.unlz.edu.ar/ ;True;True;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Don Bosco 3729 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Cuatrimestres;True;Facultad de Ingeniería - sede CABA; ;Ciudad Autonoma de Buenos Aires;(0011) 49584075;Ciclo de Complementación Curricular;Licenciado en Gestión de la Información - Ciclo de Complementación Curricular;Universidad Nacional de Lomas de Zamora; ;False;False;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Funes (Complejo Universitario) 3350 - Mar Del Plata - Buenos Aires ;3 Años;False;Facultad de Humanidades;academh@mdp.edu.ar;Buenos Aires;(00223) 4752277;Técnico Instrumental;Bibliotecario Documentalista;Universidad Nacional de Mar del Plata;http://www.mdp.edu.ar/humanidades/ ;;;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Funes (Complejo Universitario) 3350 - Mar Del Plata - Buenos Aires ;2 Años;False;Facultad de Humanidades;academh@mdp.edu.ar;Buenos Aires;(00223) 4752277;Técnico Instrumental;Bibliotecario Escolar;Universidad Nacional de Mar del Plata;http://www.mdp.edu.ar/humanidades/ ;;;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Funes (Complejo Universitario) 3350 - Mar Del Plata - Buenos Aires ;2.5 Años;False;Facultad de Humanidades;academh@mdp.edu.ar;Buenos Aires;(00223) 4752277;Técnico Instrumental;Bibliotecario Escolar - MD;Universidad Nacional de Mar del Plata;http://www.mdp.edu.ar/humanidades/ ;;;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Funes (Complejo Universitario) 3350 - Mar Del Plata - Buenos Aires ;5 Años;False;Facultad de Humanidades;academh@mdp.edu.ar;Buenos Aires;(00223) 4752277;Grado;Licenciado en Bibliotecología y Documentación;Universidad Nacional de Mar del Plata;http://www.mdp.edu.ar/humanidades/ ;;;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Funes (Complejo Universitario) 3350 - Mar Del Plata - Buenos Aires ;4 Años;False;Facultad de Humanidades;academh@mdp.edu.ar;Buenos Aires;(00223) 4752277;Grado;Profesor en Bibliotecología y Documentación;Universidad Nacional de Mar del Plata;http://www.mdp.edu.ar/humanidades/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;TUCUMAN 1946 - Posadas - Misiones ;4 Años;False;Facultad de Humanidades y Ciencias Sociales;info@unam.edu.ar;Misiones;(003752) 425641;Técnico Instrumental;Bibliotecario;Universidad Nacional de Misiones;http://www.fhycs.unam.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;TUCUMAN 1946 - Posadas - Misiones ;4 Años;False;Facultad de Humanidades y Ciencias Sociales;info@unam.edu.ar;Misiones;(003752) 425641;Grado;Licenciado en Bibliotecología;Universidad Nacional de Misiones;http://www.fhycs.unam.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;TUCUMAN 1946 - Posadas - Misiones ;4 Años;True;Facultad de Humanidades y Ciencias Sociales;info@unam.edu.ar;Misiones;(003752) 425641;Grado;Licenciado en Comunicación Social;Universidad Nacional de Misiones;http://www.fhycs.unam.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;TUCUMAN 1946 - Posadas - Misiones ;3 Años;True;Facultad de Humanidades y Ciencias Sociales;info@unam.edu.ar;Misiones;(003752) 425641;Técnico Instrumental;Técnico en Comunicación Social;Universidad Nacional de Misiones;http://www.fhycs.unam.edu.ar/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Bme. Mitre 1891 - Moreno - Buenos Aires ;5 Años;True;Departamento de Humanidades y Ciencias Sociales;hycs@unm.edu.ar;Buenos Aires;(00237) 4601309;Grado;Licenciado en Comunicación Social;Universidad Nacional de Moreno;www.unm.edu.ar ;False;False;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Roque Saenz Peña 352 - Bernal - Buenos Aires ;4.5 Años;True;Departamento de Ciencias Sociales;informacion@unq.edu.ar;Buenos Aires;(0011) 43657100;Grado;Licenciado en Comunicación Social;Universidad Nacional de Quilmes;http://www.unq.edu.ar/ ;False;True;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Roque Saenz Peña 352 - Bernal - Buenos Aires ;2 Años;True;Departamento de Ciencias Sociales;informacion@unq.edu.ar;Buenos Aires;(0011) 43657100;Ciclo de Complementación Curricular;Licenciado en Comunicación Social - Ciclo de Complementación Curricular;Universidad Nacional de Quilmes;http://www.unq.edu.ar/ ;False;True;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Roque Saenz Peña 352 - Bernal - Buenos Aires ;4.5 Años;True;Departamento de Ciencias Sociales;informacion@unq.edu.ar;Buenos Aires;(0011) 43657100;Grado;Profesor de Comunicación Social;Universidad Nacional de Quilmes;http://www.unq.edu.ar/ ;False;True;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Roque Saenz Peña 352 - Bernal - Buenos Aires ;5 Cuatrimestres;False;Departamento de Ciencias Sociales;informacion@unq.edu.ar;Buenos Aires;(0011) 43657100;Otros Pregrados;Técnico Universitario en Gestión de Medios Comunitarios - MD;Universidad Nacional de Quilmes;http://www.unq.edu.ar/ ;False;True;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Ruta 36 Km 601 - Rio Cuarto - Córdoba ;4 Años;True;Facultad de Ciencias Humanas;secpriv@rec.unrc.edu.ar, posgrado@hum.unrc.edu.ar;Córdoba;(00358) 4676287;Grado;Comunicador Social;Universidad Nacional de Río Cuarto;"www.unrc.edu.ar; www.hum.unrc.edu.ar ";;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Ruta 36 Km 601 - Rio Cuarto - Córdoba ;5 Años;True;Facultad de Ciencias Humanas;secpriv@rec.unrc.edu.ar, posgrado@hum.unrc.edu.ar;Córdoba;(00358) 4676287;Grado;Licenciado en Ciencias de la Comunicación;Universidad Nacional de Río Cuarto;"www.unrc.edu.ar; www.hum.unrc.edu.ar ";;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Don Bosco y Leloir s/n - Viedma - Río Negro ;4 Años;True;Unidad Académica Sede Atlántica;alumnos.atlantica@unrn.edu.ar;Rio Negro;(002920) 428969;Grado;Licenciado en Comunicación Social;Universidad Nacional de Río Negro;www.unrn.edu.ar ;;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Riobamba 250 bis - Rosario - Santa Fé ;3 Años;True;Facultad de Ciencia Política y Relaciones Internacionales;secretariacomunicacion@fcpolit.unr.edu.ar;Santa Fé;(00341) 4808520;Título Intermedio;Bachiller Universitario con mención en Comunicación Social;Universidad Nacional de Rosario;www.fcpolit.unr.edu.ar ;;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Riobamba 250 bis - Rosario - Santa Fé ;2 Años;True;Facultad de Ciencia Política y Relaciones Internacionales;secretariacomunicacion@fcpolit.unr.edu.ar;Santa Fé;(00341) 4808520;Título Intermedio;Bachiller Universitario -título intermedio de la carrera de Licenciatura en Comunicación Social-;Universidad Nacional de Rosario;www.fcpolit.unr.edu.ar ;;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Riobamba 250 bis - Rosario - Santa Fé ;5 Años;True;Facultad de Ciencia Política y Relaciones Internacionales;secretariacomunicacion@fcpolit.unr.edu.ar;Santa Fé;(00341) 4808520;Grado;Licenciado en Comunicación Social;Universidad Nacional de Rosario;www.fcpolit.unr.edu.ar ;;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Riobamba 250 bis - Rosario - Santa Fé ;4 Años;True;Facultad de Ciencia Política y Relaciones Internacionales;secretariacomunicacion@fcpolit.unr.edu.ar;Santa Fé;(00341) 4808520;Grado;Profesor de Comunicación Educativa;Universidad Nacional de Rosario;www.fcpolit.unr.edu.ar ;;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Riobamba 250 bis - Rosario - Santa Fé ;2 Años;True;Facultad de Ciencia Política y Relaciones Internacionales;secretariacomunicacion@fcpolit.unr.edu.ar;Santa Fé;(00341) 4808520;Ciclo de Profesorado;Profesor de Grado Universitario en Comunicación Social - Ciclo de Profesorado;Universidad Nacional de Rosario;www.fcpolit.unr.edu.ar ;;;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Avenida Bolivia 5150 - Salta - Salta ;4 Años;True;Facultad de Humanidades;info@unsa.edu.ar;Salta;(00387) 4255458;Grado;Licenciado en Ciencias de la Comunicación;Universidad Nacional de Salta;http://www.unsa.edu.ar/ ;;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;WARNES 890 - Tartagal - Salta ;1 Años;True;Sede Regional Tartagal;info@unsa.edu.ar;Salta;(003875) 421182;Ciclo de Licenciatura;Licenciado en Comunicación Social;Universidad Nacional de Salta;http://www.unsa.edu.ar/ ;;;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;WARNES 890 - Tartagal - Salta ;3 Años;True;Sede Regional Tartagal;info@unsa.edu.ar;Salta;(003875) 421182;Técnico Instrumental;Técnico Universitario en Comunicación Social;Universidad Nacional de Salta;http://www.unsa.edu.ar/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Av.J. I. de la Roza y Meglioli S/N - San Juan - San Juan ;5 Años;True;Facultad de Ciencias Sociales;dcyere@unsj.edu.ar - dgcc@unsj.edu.ar;San Juan;(00264) 4230314;Grado;Licenciado en Comunicación Social;Universidad Nacional de San Juan;http://www.unsj.edu.ar/ ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Avda. Ejercito de los Andes 950 - San Luis - San Luis ;4 Años;True;Facultad de Ciencias Humanas;areaingh@unsl.edu.ar;San Luis;(00266) 4520300;Grado;Licenciado en Comunicación Social;Universidad Nacional de San Luis;http://humanas.unsl.edu.ar ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Avda. Ejercito de los Andes 950 - San Luis - San Luis ;4 Años;False;Facultad de Ciencias Humanas;areaingh@unsl.edu.ar;San Luis;(00266) 4520300;Grado;Licenciado en Periodismo;Universidad Nacional de San Luis;http://humanas.unsl.edu.ar ;;;Público
Asistencia a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Avda. Ejercito de los Andes 950 - San Luis - San Luis ;4 Años;True;Facultad de Ciencias Humanas;areaingh@unsl.edu.ar;San Luis;(00266) 4520300;Grado;Licenciado en Producción de Radio y Televisión;Universidad Nacional de San Luis;http://humanas.unsl.edu.ar ;;;Público
Ingreso Directo;Ciencias de la Información y de la Comunicación;Avda. Ejercito de los Andes 950 - San Luis - San Luis ;3 Años;False;Facultad de Ciencias Humanas;areaingh@unsl.edu.ar;San Luis;(00266) 4520300;Título Intermedio;Periodista Universitario - Título Intermedio;Universidad Nacional de San Luis;http://humanas.unsl.edu.ar ;;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Av. Roque Sáenz Peña 832 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Cuatrimestres;True;Escuela de Humanidades - Centro;ehu.dga@unsam.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 40061500;Ciclo de Licenciatura;Licenciado en Comunicación Audiovisual - Ciclo de Licenciatura;Universidad Nacional de San Martín;www.unsam.edu.ar ;False;True;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Martín de Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ;10 Cuatrimestres;True;Escuela de Humanidades - Migueletes;ehu.dga@unsam.edu.ar;Buenos Aires;(0011) 40061500;Grado;Licenciado en Estudios de la Comunicación;Universidad Nacional de San Martín;www.unsam.edu.ar ;False;True;Público
Asistencia a Curso de Ingreso o Nivelación;Ciencias de la Información y de la Comunicación;Av. Belgrano (S) 1912 - Santiago Del Estero - Santiago Del Estero ;4 Años;True;Facultad de Ciencias Exactas y Tecnologías;info-fce@unse.edu.ar;Santiago del Estero;(00385) 4213481;Título Intermedio;Analista Universitario en Sistemas de Información;Universidad Nacional de Santiago del Estero;http://fce.unse.edu.ar ;;;Público
Consulte con la Institución;Ciencias de la Información y de la Comunicación;Av. Belgrano (S) 1912 - Santiago Del Estero - Santiago Del Estero ;2.5 Años;False;Facultad de Humanidades, Cs. Sociales y de la Salud;area.comunicacionfh@gmail.com;Santiago del Estero;(00385) 4509500;Ciclo de Complementación Curricular;Licenciado en Periodismo - Ciclo de Complementación Curricular;Universidad Nacional de Santiago del Estero;http://fhu.unse.edu.ar/ ;;;Público
