clave provincial,cue,anexo,sede/axo/ext,region educativa,area,nombre establecimiento,dirección calle,dirección nro.,partido,característica telefónica,teléfono,código postal,email,paraje,localidad,distrito,tipo organización,ubicación,sector de gestión,dependencia,subvención,modalidad,nivel,matrícula RA2017,latitud,longitud,Matricula est 5to
0069MS0017,612377,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,ESTANISLAO DEL CAMPO,3868,La Matanza,11,4626-3425,1757,SECUNDARIA17MATANZA@HOTMAIL.COM,,GREGORIO DE LAFERRERE,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,263.0,-34.730086,-58.605667,35.0
0069MS0017,612377,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,ESTANISLAO DEL CAMPO,3868,La Matanza,11,4626-3425,1757,SECUNDARIA17MATANZA@HOTMAIL.COM,,GREGORIO DE LAFERRERE,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Plan Fines (Trayectos y Deudores),152.0,-34.730086,-58.605667,20.0
0069MS0018,612411,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº18 ""SANTA MARIA DE BUENOS AIRES""",PIZZURNO,950,La Matanza,11,4653-4711,1704,EES18LAMATANZA@YAHOO.COM.AR,,RAMOS MEJIA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,401.0,-34.642058,-58.548022,54.0
0069MS0018,612411,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº18 ""SANTA MARIA DE BUENOS AIRES""",PIZZURNO,950,La Matanza,11,4653-4711,1704,EES18LAMATANZA@YAHOO.COM.AR,,RAMOS MEJIA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,136.0,-34.642058,-58.548022,18.0
0069MS0019,610916,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº19 ""JOSE MANUEL ESTRADA""",AVDA. DE MAYO E/ ALSINA Y ROSALES,262,La Matanza,11,4658-1892,1704,SONIAJUDITH02@YAHOO.COM.AR,,RAMOS MEJIA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,383.0,-34.643144,-58.564689,51.0
0069MS0019,610916,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº19 ""JOSE MANUEL ESTRADA""",AVDA. DE MAYO E/ ALSINA Y ROSALES,262,La Matanza,11,4658-1892,1704,SONIAJUDITH02@YAHOO.COM.AR,,RAMOS MEJIA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,82.0,-34.643144,-58.564689,11.0
0069MS0020,607428,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº20 ""JOSE RAMON FERNANDEZ""",SALTA E/ALMAFUERTE Y ARIETA,2433,La Matanza,11,4482-4678,1754,EEMEDIA20@YAHOO.COM.AR,,SAN JUSTO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,919.0,-34.676279,-58.562804,123.0
0069MS0020,607428,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº20 ""JOSE RAMON FERNANDEZ""",SALTA E/ALMAFUERTE Y ARIETA,2433,La Matanza,11,4482-4678,1754,EEMEDIA20@YAHOO.COM.AR,,SAN JUSTO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,189.0,-34.676279,-58.562804,25.0
0069MS0020,607428,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº20 ""JOSE RAMON FERNANDEZ""",SALTA E/ALMAFUERTE Y ARIETA,2433,La Matanza,11,4482-4678,1754,EEMEDIA20@YAHOO.COM.AR,,SAN JUSTO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Plan Fines (Trayectos y Deudores),97.0,-34.676279,-58.562804,13.0
0069MS0021,607340,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,CÁTULO CASTILLO,410,La Matanza,11,4487-5081,1778,MEDIA221LAMATANZA@YAHOO.COM.AR,,CIUDAD EVITA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,497.0,-34.712349,-58.574624,67.0
0069MS0021,607340,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,CÁTULO CASTILLO,410,La Matanza,11,4487-5081,1778,MEDIA221LAMATANZA@YAHOO.COM.AR,,CIUDAD EVITA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,102.0,-34.712349,-58.574624,14.0
0069MS0022,611871,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº22 ""MAESTRA CONCEPCION VALLE""",CAXARAVILLEE/ S. PEREZ Y G. RIVAS,645,La Matanza,2202,43-6495,1759,MM069022@YAHOO.COM.AR,,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,1265.0,-34.773901,-58.645798,169.0
0069MS0023,610400,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,STA. CATALINA Y MAGNASCO,5909,La Matanza,11,4457-5741,1757,EESN23@GMAIL.COM,,GREGORIO DE LAFERRERE,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,847.0,-34.751418,-58.591908,113.0
0069MS0024,608671,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº24 ""DOMINGO FAUSTINO SARMIENTO""",PERIBEBUY E/ PEKIN Y ESPINOZA,S/N,La Matanza,11,4694-8375/6804,1765,EE_SECUNDARIA24@HOTMAIL.COM,,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,615.0,-34.712514,-58.574355,82.0
0069MS0024,608671,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº24 ""DOMINGO FAUSTINO SARMIENTO""",PERIBEBUY E/ PEKIN Y ESPINOZA,S/N,La Matanza,11,4694-8375/6804,1765,EE_SECUNDARIA24@HOTMAIL.COM,,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,139.0,-34.712514,-58.574355,19.0
0069MS0025,612908,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº25 ""DR. IGNACIO ARIETA""",LEON GALLO ESQ. H. YRIGOYEN,S/N,La Matanza,11,4625-4403,1765,M25LAMATANZA@YAHOO.COM.AR,BARRIO 20 DE JULIO,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,407.0,-34.69283,-58.577686,55.0
0069MS0025,612908,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº25 ""DR. IGNACIO ARIETA""",LEON GALLO ESQ. H. YRIGOYEN,S/N,La Matanza,11,4625-4403,1765,M25LAMATANZA@YAHOO.COM.AR,BARRIO 20 DE JULIO,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,204.0,-34.69283,-58.577686,27.0
0069MS0026,608191,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº26 ""MARIA EVA DUARTE DE PERÓN""",LANZA Y SUDAMERICA,,La Matanza,11,4625-4679,1755,EEMN26@HOTMAIL.COM,BARRIO CENTRAL,RAFAEL CASTILLO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,624.0,-34.716755,-58.613581,84.0
0069MS0026,608191,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº26 ""MARIA EVA DUARTE DE PERÓN""",LANZA Y SUDAMERICA,,La Matanza,11,4625-4679,1755,EEMN26@HOTMAIL.COM,BARRIO CENTRAL,RAFAEL CASTILLO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,139.0,-34.716755,-58.613581,19.0
0069MS0027,611872,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº27  ""JUVENTUD ORGANIZADA DE DORREGO""",VARELA Y ARMONIA,6451,La Matanza,11,450596,1759,EEMN27@YAHOO.COM.AR,VILLA DORREGO,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,396.0,-34.776861,-58.605706,53.0
0069MS0027,611872,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº27  ""JUVENTUD ORGANIZADA DE DORREGO""",VARELA Y ARMONIA,6451,La Matanza,11,450596,1759,EEMN27@YAHOO.COM.AR,VILLA DORREGO,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,173.0,-34.776861,-58.605706,23.0
0069MS0028,608018,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº28 ""PROF.JUAN CARLOS BRUERA""",JUAN CRUZ VARELA E/DA VINCI Y DEL TEJA,4658,La Matanza,11,4698-9385,1757,MEDIA069028@YAHOO.COM.AR,,GREGORIO DE LAFERRERE,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,750.0,-34.765117,-58.591002,100.0
0069MS0028,608018,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº28 ""PROF.JUAN CARLOS BRUERA""",JUAN CRUZ VARELA E/DA VINCI Y DEL TEJA,4658,La Matanza,11,4698-9385,1757,MEDIA069028@YAHOO.COM.AR,,GREGORIO DE LAFERRERE,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,164.0,-34.765117,-58.591002,22.0
0069MS0029,607018,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,LOS ANDES,396,La Matanza,11,4625-3316,1765,fabulosa29@hotmail.com,,VILLA LUZURIAGA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,243.0,-34.674094,-58.604033,33.0
0069MS0029,607018,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,LOS ANDES,396,La Matanza,11,4625-3316,1765,fabulosa29@hotmail.com,,VILLA LUZURIAGA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,84.0,-34.674094,-58.604033,11.0
0069MS0030,607136,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,SIMON PEREZ Y LAZARO DE VENIALBO,,La Matanza,11,43-6728,1759,EEMN30@GMAIL.COM,LOS CEIBOS,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,591.0,-34.792298,-58.621739,79.0
0069MS0030,607136,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,SIMON PEREZ Y LAZARO DE VENIALBO,,La Matanza,11,43-6728,1759,EEMN30@GMAIL.COM,LOS CEIBOS,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,195.0,-34.792298,-58.621739,26.0
0069MS0031,602728,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº31 ""9 DE JULIO""",COLONIA,2135,La Matanza,11,4486-6742,1765,GISELALOPEZ44@YAHOO.COM.AR,,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,658.0,-34.68824,-58.589464,88.0
0069MS0031,602728,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº31 ""9 DE JULIO""",COLONIA,2135,La Matanza,11,4486-6742,1765,GISELALOPEZ44@YAHOO.COM.AR,,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,219.0,-34.68824,-58.589464,29.0
0069MS0031,602728,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº31 ""9 DE JULIO""",COLONIA,2135,La Matanza,11,4486-6742,1765,GISELALOPEZ44@YAHOO.COM.AR,,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Plan Fines (Trayectos y Deudores),212.0,-34.68824,-58.589464,28.0
0069MS0032,603964,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32,CAMACUA ESQ. PAMPA,3407,La Matanza,11,4696-4762,1754,EM069032@HOTMAIL.COM,,VILLA LUZURIAGA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,383.0,-34.667633,-58.591267,51.0
0069MS0032,603964,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32,CAMACUA ESQ. PAMPA,3407,La Matanza,11,4696-4762,1754,EM069032@HOTMAIL.COM,,VILLA LUZURIAGA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Plan Fines (Trayectos y Deudores),23.0,-34.667633,-58.591267,3.0
0069MS0033,608517,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,ATENAS Y GUIDO SPANO,S/N,La Matanza,11,4625-4602,1754,EES_33LM@YAHOO.COM.AR,,VILLA LUZURIAGA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,382.0,-34.679829,-58.612721,51.0
0069MS0033,608517,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,ATENAS Y GUIDO SPANO,S/N,La Matanza,11,4625-4602,1754,EES_33LM@YAHOO.COM.AR,,VILLA LUZURIAGA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,111.0,-34.679829,-58.612721,15.0
0069MS0034,607934,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº34,ESPINOSA,3640,La Matanza,11,4694-4893,1765,MM069034@ABC.GOV.AR,,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,702.0,-34.708522,-58.577237,94.0
0069MS0034,607934,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº34,ESPINOSA,3640,La Matanza,11,4694-4893,1765,MM069034@ABC.GOV.AR,,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,118.0,-34.708522,-58.577237,16.0
0069MS0035,610723,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº35 ""LUIS FEDERICO LELOIR""",PATRICIO MACIEL,1020,La Matanza,11,4699-7162,1766,EEMN35@YAHOOO.COM.AR,,LA TABLADA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,541.0,-34.698097,-58.526447,72.0
0069MS0035,610723,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº35 ""LUIS FEDERICO LELOIR""",PATRICIO MACIEL,1020,La Matanza,11,4699-7162,1766,EEMN35@YAHOOO.COM.AR,,LA TABLADA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,81.0,-34.698097,-58.526447,11.0
0069MS0036,612384,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº36 ""ESTEBAN ECHEVERRIA""",MEDRANO Y BELGRANO,90,La Matanza,11,4658-8060,1704,MEDIA36LAMATANZA@HOTMAIL.COM,,RAMOS MEJIA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,589.0,-34.643489,-58.57712,79.0
0069MS0036,612384,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº36 ""ESTEBAN ECHEVERRIA""",MEDRANO Y BELGRANO,90,La Matanza,11,4658-8060,1704,MEDIA36LAMATANZA@HOTMAIL.COM,,RAMOS MEJIA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,65.0,-34.643489,-58.57712,9.0
0069MS0037,608679,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº37,JUAN JOFRE /LLERENA Y LUJAN,3267,La Matanza,11,4625-4008,1765,MM069037@ABC.GOV.AR,,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,838.0,-34.714872,-58.600607,112.0
0069MS0038,607427,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,MARIQUITA THOMPSON esq. ESPAÑA,1938,La Matanza,11,4442-2371,1768,ESCUELAMEDIA38@YAHOO.COM.AR,,VILLA MADERO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,247.0,-34.690772,-58.49197,33.0
0069MS0038,607427,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,MARIQUITA THOMPSON esq. ESPAÑA,1938,La Matanza,11,4442-2371,1768,ESCUELAMEDIA38@YAHOO.COM.AR,,VILLA MADERO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,105.0,-34.690772,-58.49197,14.0
0069MS0038,607427,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,MARIQUITA THOMPSON esq. ESPAÑA,1938,La Matanza,11,4442-2371,1768,ESCUELAMEDIA38@YAHOO.COM.AR,,VILLA MADERO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Plan Fines (Trayectos y Deudores),190.0,-34.690772,-58.49197,25.0
0069MS0039,610758,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº39 ""CDTE. RAUL EUGENIO GOUBAT""",MANZ.16-SEC.1RA.-CIRC.1RA.,,La Matanza,11,4620-2300,1778,EES39GOUBAT@YAHOO.COM.AR,,CIUDAD EVITA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,267.0,-34.734248,-58.527057,36.0
0069MS0039,610758,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº39 ""CDTE. RAUL EUGENIO GOUBAT""",MANZ.16-SEC.1RA.-CIRC.1RA.,,La Matanza,11,4620-2300,1778,EES39GOUBAT@YAHOO.COM.AR,,CIUDAD EVITA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,107.0,-34.734248,-58.527057,14.0
0069MS0040,608652,0,SEDE,3,CONURBANO,"ESCUELA SECUNARIA Nº40 ""PROVINCIA DE SALTA""",EL BENTEVEO,450,La Matanza,11,4620-4432,1778,MM069040@ABC.GOV.AR,est querandi,CIUDAD EVITA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,594.0,-34.722758,-58.532708,80.0
0069MS0041,607965,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº41 ""ALDO BONZI""",DEFENSA (CAMPION Y DARREGUEIRA),1833,La Matanza,11,4442-1141,1770,ESCUELAM4169@YAHOO.COM.AR,,ALDO BONZI,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,965.0,-34.709024,-58.517656,129.0
0069MS0042,607134,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº42 ""JUAN B DE LA SALLE""",FRENCH E/ GAONA Y ARDOINO,127,La Matanza,11,4658-0334,1704,ESCLASALLE@HOTMAIL.COM,,RAMOS MEJIA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,562.0,-34.639058,-58.56302,75.0
0069MS0042,607134,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº42 ""JUAN B DE LA SALLE""",FRENCH E/ GAONA Y ARDOINO,127,La Matanza,11,4658-0334,1704,ESCLASALLE@HOTMAIL.COM,,RAMOS MEJIA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,138.0,-34.639058,-58.56302,18.0
0069MS0043,610042,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº43 ""INDEPENDENCIA""",BARRIENTOS E ICALMA,4109,La Matanza,2202,42-1322,1759,SECUNDARIABASICA83@GMAIL.COM,,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,1209.0,-34.764914,-58.641675,162.0
0069MS0043,610042,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº43 ""INDEPENDENCIA""",BARRIENTOS E ICALMA,4109,La Matanza,2202,42-1322,1759,SECUNDARIABASICA83@GMAIL.COM,,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,110.0,-34.764914,-58.641675,15.0
0069MS0048,611928,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº48 ""DR. MARIANO ETCHEGARAY""",MNA.16-SEC.1RA.-CIRC.1RA.,S/N,La Matanza,11,4620-2007,1778,LUISSUELDOGONZALEZ@YAHOO.COM.AR,,CIUDAD EVITA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,855.0,-34.734601,-58.526191,115.0
0069MS0049,612380,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº49 ""ALMAFUERTE"" (EX.NORMAL SUPERIOR)",ALMAFUERTE Y SALTA,2835,La Matanza,11,4651-3232,1754,ENSAPOLI@YAHOO.COM.AR,,SAN JUSTO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,957.0,-34.675511,-58.56337,128.0
0069MS0051,614244,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº51,ATALCO E/ TODY Y TINOGASTA,4551,La Matanza,2202,43-6734,1759,MEDIA51LAMATANZA@YAHOO.COM.AR,EL TALITA,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,634.0,-34.763272,-58.631841,85.0
0069MS0051,614244,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº51,ATALCO E/ TODY Y TINOGASTA,4551,La Matanza,2202,43-6734,1759,MEDIA51LAMATANZA@YAHOO.COM.AR,EL TALITA,GONZALEZ CATAN,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,256.0,-34.763272,-58.631841,34.0
0069MS0052,610041,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº52,"VILLARROEL (RUTA 3 KM 44,500",S/N,La Matanza,2202,49-5409,1763,RAMONSEL@YAHOO.COM.AR,,VIRREY DEL PINO,La Matanza,ESCUELA SECUNDARIA,Rural Disperso,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,377.0,-34.861711,-58.711256,50.0
0069MS0053,618557,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº53 ""PADRE CARLOS MUGICA""",AVDA. CROVARA E/EST.VILLEGAS Y RAMA 4,4991,La Matanza,11,4694-9689,1765,,SAN ALBERTO,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,124.0,-34.712906,-58.559862,17.0
0069MS0053,618557,0,SEDE,3,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº53 ""PADRE CARLOS MUGICA""",AVDA. CROVARA E/EST.VILLEGAS Y RAMA 4,4991,La Matanza,11,4694-9689,1765,,SAN ALBERTO,ISIDRO CASANOVA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,112.0,-34.712906,-58.559862,15.0
0069MS0054,618575,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº54,VILLAROEL,1980,La Matanza,2202,44-4996,1763,,PUENTE EZCURRA,VIRREY DEL PINO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,564.0,-34.802499,-58.641093,76.0
0069MS0055,618471,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº55,RUTA 3 KM.43,S/N,La Matanza,2202,49-5058,1763,ESB40LAMATANZA@YAHOO.COM.AR,,VIRREY DEL PINO,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,680.0,-34.868678,-58.67945,91.0
0069MS0056,622679,0,SEDE,3,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº56,EL RESERO Y ALAGON,S/N,La Matanza,11,46983777,1756,SECUNDARIA0056@GMAIL.COM,VILLA SCAZZO,NO FIGURA EN TABLA,La Matanza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,301.0,-34.737853,-58.629286,40.0
