long,lat,objectid,cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_estab,nombre_abrev,telefono,email,codpost,pagina_web,nivmod,nivelmodal,depfun,de,comunas,barrio,codigo_postal,codigo_postal_argentino,areaprogra,estado,point_x,point_y,nivel,tipest,tipoesta
-58.4154887951669,-34.5896828469216,658,201171,20009500,200095,0,2,República Dominicana 3586,República Dominicana 3586,Inst. Divino Corazón,I Divino Corazón,4823-8452,divinocorazoninfo@divinocorazon.edu.ar,C1424,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,14.0,PALERMO,1425,C1425GKF,04 - HOSP FERNANDEZ,1,104386.2319,104390.5281,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4280348868934,-34.6023157965102,659,201124,20042000,200420,0,2,Avda. Corrientes 4471,Avda. Corrientes 4471,Inst. Casa de Jesús,I Casa de Jesús,4862-5254,casadejesus@fibertel.com.ar,C1195,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1195,C1195AAD,03 - HOSP DURAND,1,103234.7531,102989.5817,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4042575013008,-34.5963030713569,660,201147,20092100,200921,0,2,Gral. Lucio Norberto Mansilla 2588,Gral. Lucio Norberto Mansilla 2588,Inst. de los Angeles Custodios,I de los Angeles Custodios,4961-4872,delosangelescustodios@hotmail.com,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,Dir Gral de Educación de Gestión Privada,2.0,2.0,RECOLETA,1425,C1425BPB,04 - HOSP FERNANDEZ,1,105416.1825,103655.5865,Inicial y Primario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4221336891822,-34.6010426753734,661,201143,20030700,200307,0,2,Francisco Acuña de Figueroa 855,Francisco Acuña de Figueroa 855,Inst. Betania,I Betania,4863-0705/4867-4654,colebetania@yahoo.com.ar,C1180,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1180,C1180AAO,03 - HOSP DURAND,1,103776.1127,103130.6114,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4129771178381,-34.5993732193225,662,201173,20125600,201256,0,2,San Luis 3358,San Luis 3358,Inst. Ntra. Sra. del Valle,I Ntra Sra del Valle,4862-2515,inst_delvalle@yahoo.com,C1186,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1186,C1186ACN,08 - HOSP RAMOS MEJIA,1,104616.1273,103315.4338,Inicial y Primario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4205646990987,-34.5910217425944,663,201141,20091800,200918,0,2,Francisco Acuña de Figueroa 1742,Francisco Acuña de Figueroa 1742,Centro Educativo Arquidiocesano Espíiritu Santo,CE A Espíritu Santo,4863-6362,info@ceaes.edu.ar,C1180,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,14.0,PALERMO,1180,C1180ABH,04 - HOSP FERNANDEZ,1,103920.4988,104242.2064,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4121967524036,-34.5901508587843,664,201150,20071800,200718,0,2,Guise 1979,Guise 1979,Inst. Corazón de María,I Corazón de María,4822-0863,icmaria2002@yahoo.com.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,14.0,PALERMO,1425,C1425DPG,04 - HOSP FERNANDEZ,1,104688.2229,104338.4639,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4253639802421,-34.5980113414666,665,201140,20040200,200402,0,2,Avda. Estado de Israel 4230,Avda. Estado de Israel 4230,Inst. Benito Nazar,I Benito Nazar,4862-4993,info@benitonazar.esc.edu.ar,C1185,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1185,C1185AAO,03 - HOSP DURAND,1,103479.9257,103467.0015,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4062178923591,-34.5991892455306,666,201138,20017400,200174,0,2,Ecuador 928,Ecuador 928,Escuela Religiosa Israelita Argentina,Esc Religiosa Israelita Argentina,4962-6423/2301,eijalhatora@yahoo.com.ar,C1214,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,3.0,BALVANERA,1214,C1214ACP,08 - HOSP RAMOS MEJIA,1,105236.1683,103335.5163,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4878709247596,-34.6078242796389,667,201712,20236200,202362,0,2,Helguera 2333,Helguera 2333,Inst. Privado La Escuela de Hilel,I Priv La Esc. de Hilel,4504-1908,jabadvip@fibertel.com.ar,C1417,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,Dir Gral de Educación de Gestión Privada,17.0,11.0,VILLA DEL PARQUE,1417,C1417CQC,01 - HOSP ALVAREZ,1,97746.2886,102378.7655,Inicial y Primario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4151843209308,-34.6093061950588,668,201126,20097400,200974,0,2,Bartolomé Mitre 3443,Bartolomé Mitre 3443,Inst. Tierra Santa,I Tierra Santa,4865-5845/4861-2067,info@institutotierrasanta.edu.ar,C1201,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom - SNUCom,"Nivel Inicial, Primario, Secundario y Superior No Universitario Común",Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1201,C1201AAM,08 - HOSP RAMOS MEJIA,1,104413.1397,102213.6332,"Inicial, Primario, Secundario y Superior No Universitario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.412693237284,-34.5991187070835,669,201172,20173700,201737,0,2,San Luis 3341,San Luis 3341,Inst. María Inmaculada,I María Inmaculada,4862-0360,secretarioimi482@fibertel.com.ar,C1186,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecAdu,Nivel Secundario de Jóvenes y Adultos,Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1186,C1186ACM,08 - HOSP RAMOS MEJIA,1,104642.1819,103343.6548,Secundario de Jóvenes y Adultos,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.486389167905,-34.6760700729193,670,200927,20223900,202239,0,1,Cañada de Gómez 3850,Cañada de Gómez 3850,Esc. de Educacion Media N° 02/20°,EEM 02/20,4602-5172,dem_eem2_de20@bue.edu.ar,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecCom,Nivel Secundario Común,Dir de Educación Media,20.0,8.0,VILLA LUGANO,,,09 - HOSP SANTOJANNI,1,97883.977,94808.0187,Secundario Común,Escuela de Educación Media,EEM (Escuela de Educación Media)
-58.4036118861818,-34.5907731382978,671,201158,20092200,200922,0,2,Laprida 1659,Laprida 1659,Inst. Río de la Plata,I Río de la Plata,4822-2032/4821-8821,secundaria@colegioriodelaplata.edu.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,2.0,RECOLETA,1425,C1425EKM,04 - HOSP FERNANDEZ,1,105475.7667,104269.0049,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4054867272431,-34.5952297642535,672,201133,20086800,200868,0,2,Dr. Norberto Quirno Costa 1260,Dr. Norberto Quirno Costa 1260,Inst. Edmundo de Amicis,I Edmundo de Amicis,4964-0513/4963-9349,primariaedmond0deamicis@gmail.com,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,2.0,RECOLETA,1425,C1425ETB,04 - HOSP FERNANDEZ,1,105303.4879,103774.7165,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.3761849752045,-34.6265660212471,673,201273,20299300,202993,0,2,Piedras 1527,Piedras 1527,Inst. Sup. de Alta Montaña del Centro Andino Bs. As.,IS Alta Montaña,4381-1566,info@caba.org.ar,C1140,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,5.0,1.0,CONSTITUCION,1140,C1140ABG,02 - HOSP ARGERICH,1,107988.5152,100296.5619,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.390719024657,-34.6249905862651,674,201218,20149600,201496,0,2,Constitución 1779,Constitución 1779,Inst. José Manuel Estrada,I Jose Manuel Estrada,4304-0576/4306-6068,institutoestrada@speedy.com.ar,C1133,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecCom - SecAdu - SNUCom,Nivel Secundario y Superior No Universitario Común - Nivel Secundario de Jóvenes y Adultos,Dir Gral de Educación de Gestión Privada,3.0,1.0,CONSTITUCION,1151,C1151AAO,08 - HOSP RAMOS MEJIA,1,106655.8535,100472.3783,Secundario y Superior No Universitario Común - Secundario de Jóvenes y Adultos,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4234109008263,-34.6074066288323,675,201168,20122400,201224,0,2,Potosí 4032,Potosí 4032,Escuela de Enfermería del Htal. Italiano,E de Enfermería del Htal Italiano,4959-0200 INT 8443,inst.priv.sup.a702@hospitalitaliano.org.ar,C1199,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1199,C1199ACH,03 - HOSP DURAND,1,103658.6804,102424.6832,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4205646990987,-34.5910217425944,676,201141,20164900,201649,0,2,Francisco Acuña de Figueroa 1742,Francisco Acuña de Figueroa 1742,Inst. Superior del Prof. San Agustín,I Sup del Prof San Agustín,4867-4845/15-33892808,profsanagustin@gmail.com,C1180,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,2.0,14.0,PALERMO,1180,C1180ABH,04 - HOSP FERNANDEZ,1,103920.4988,104242.2064,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4042189585441,-34.5893448325806,677,201082,20071500,200715,0,2,Agüero 1916,Agüero 1916,Inst. Daguerre,I Daguerre,4824-4747/5006,institutosuperiordaguerre@hotmail.com,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,1.0,2.0,RECOLETA,,,04 - HOSP FERNANDEZ,1,105420.1655,104427.4837,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4293300079709,-34.596172835639,678,201156,20023400,200234,0,2,Julián Alvarez 1030,Julián Alvarez 1030,Inst. Incorporado Colectividad Helénica,I Incorp. Colectividad Helénica,4777-8176/4776-6398,helenico_a_814@yahoo.com.ar,C1414,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,Dir Gral de Educación de Gestión Privada,2.0,15.0,VILLA CRESPO,1414,C1414DRV,03 - HOSP DURAND,1,103116.1801,103671.0803,Inicial y Primario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4105496719471,-34.5946533386112,679,201144,20150800,201508,0,2,Gallo 1341,Gallo 1341,Inst. de la Niñez,I de la Niñez,4961-0814,info@colegioaletheia.esc.edu.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,Dir Gral de Educación de Gestión Privada,2.0,2.0,RECOLETA,1425,C1425EFC,04 - HOSP FERNANDEZ,1,104839.0696,103838.9129,Inicial y Primario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4288133525382,-34.5997579395469,680,201170,20040800,200408,0,2,Guardia Vieja 4541,Guardia Vieja 4541,Inst. Infancias,I Infancias,4862-2513/5059,info@infancias.org,C1195,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1192,C1192AAY,03 - HOSP DURAND,1,103163.4416,103273.3574,Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4077957957488,-34.6037570464802,681,201137,20126000,201260,0,2,Ecuador 530,Ecuador 530,Inst. Beth Rajel,I Beth Rajel,4862-2701,bethcajel@fibertel.com.ar,C1214,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,PriCom,Nivel Primario Común,Dir Gral de Educación de Gestión Privada,2.0,3.0,BALVANERA,1214,C1214ACH,08 - HOSP RAMOS MEJIA,1,105091.1498,102828.875,Primario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4185864343317,-34.5928733200754,682,201139,20091600,200916,0,2,El Salvador 3952,El Salvador 3952,Nueva Escuela Modelo Internacional,Nva Esc Modelo Internacional,4825-2900,secretaria@colegionewmodel.com.ar,C1175,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,14.0,PALERMO,1175,C1175ACD,04 - HOSP FERNANDEZ,1,104101.8951,104036.7276,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.3973053368561,-34.5963146708588,683,200075,20299500,202995,0,2,Junín 1063,Junín 1063,Inst. de Educación Superior ITEMED,IS ITEMED,15-6854-6444,info@itemedinstituto.com.ar,C1113,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,1.0,2.0,RECOLETA,1113,C1113AAE,04 - HOSP FERNANDEZ,1,106053.9332,103653.9084,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4256874587081,-34.602082278824,684,201164,20099800,200998,0,2,Palestina 748,Palestina 748,Colegio Galileo Galilei,Col Galileo Galilei,4862-9179,galileo@vaneduc.edu.ar,C1182,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1182,C1182ADF,03 - HOSP DURAND,1,103450.0866,103015.4101,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4302768949696,-34.596229413094,685,201160,20023500,200235,0,2,Lerma 242,Lerma 242/52,Inst. Griego Atenágoras,I Griego Atenagoras,4777-2124,atenagoras1@gmail.com,C1414,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecCom,Nivel Secundario Común,Dir Gral de Educación de Gestión Privada,2.0,15.0,VILLA CRESPO,1414,C1414AZF,03 - HOSP DURAND,1,103029.316,103664.8323,Secundario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4834040720478,-34.6403006794802,686,200643,20091100,200911,0,1,Pío Collivadino 436,Pío Collivadino 436,Esc. Técnica N° 08 Paula Albarracín de Sarmiento,ET 08,4671-7391,det_8_de13@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/tecnica,SecCom,Nivel Secundario Común,Dir de Educación Técnica,13.0,9.0,PARQUE AVELLANEDA,1407,C1407JOB,06 - HOSP PIÑERO,1,98156.735,98776.1319,Secundario Común,Escuela Técnica,TEC (Escuela Técnica)
-58.4188184263007,-34.5882110228048,687,201119,20163100,201631,0,2,Aráoz 2193,Aráoz 2193,Integral - Taller de Arquitectura,Integral - Taller de Arquitectura,4824-5656,rectoria@integral.edu.ar,C1424,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom - OSEAdu,Nivel Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Dir Gral de Educación de Gestión Privada,2.0,14.0,PALERMO,1425,C1425DGE,04 - HOSP FERNANDEZ,1,104080.8375,104553.9399,Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4116182226753,-34.6099472069517,688,201135,20040700,200407,0,2,Dr. Tomás Manuel de Anchorena 41,Dr. Tomás Manuel de Anchorena 41,Inst. Privado Arcángel San Miguel,I Priv Arcangel San Miguel,4865-0878/0945,sanmiguel2@kennedy.edu.ar,C1170,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,2.0,3.0,BALVANERA,1170,C1170ABA,08 - HOSP RAMOS MEJIA,1,104740.186,102142.3637,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4199894150675,-34.6099486487953,689,201127,20142000,201420,0,2,Jerónimo Salguero 94,Jerónimo Salguero 94,Inst. Superior Mitre,I Sup Mitre,4982-1117/2533,info@ismsalud.com.ar,C1177,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,Dir Gral de Educación de Gestión Privada,2.0,5.0,ALMAGRO,1177,C1177ADB,03 - HOSP DURAND,1,103972.3866,102142.5607,Superior No Universitario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
